MNQ2023Z,20231214,1956,16551.25,16551.25,16550.50,16550.50,4,14
MNQ2023Z,20231214,1957,16550.50,16551.00,16550.50,16551.00,2,5
MNQ2023Z,20231214,1958,16551.00,16551.00,16551.00,16551.00,0,2
MNQ2023Z,20231214,1959,16549.75,16549.75,16549.75,16549.75,1,1
MNQ2023Z,20231214,2000,16549.00,16551.00,16548.75,16551.00,5,13
MNQ2023Z,20231214,2002,16549.75,16550.25,16549.75,16550.25,2,8
MNQ2023Z,20231214,2003,16549.00,16550.50,16549.00,16550.50,4,5
MNQ2023Z,20231214,2004,16550.25,16550.50,16550.00,16550.50,3,6
MNQ2023Z,20231214,2005,16552.50,16553.25,16552.25,16552.75,6,10
MNQ2023Z,20231214,2006,16554.00,16555.50,16554.00,16555.25,9,17
MNQ2023Z,20231214,2007,16555.50,16556.75,16555.50,16556.75,6,11
MNQ2023Z,20231214,2008,16556.25,16556.25,16555.00,16555.00,2,7
MNQ2023Z,20231214,2009,16554.00,16554.00,16552.75,16553.75,4,11
MNQ2023Z,20231214,2010,16553.75,16555.25,16553.75,16554.25,11,41
MNQ2023Z,20231214,2011,16553.25,16553.25,16553.25,16553.25,1,2
MNQ2023Z,20231214,2012,16553.00,16553.75,16553.00,16553.50,7,17
MNQ2023Z,20231214,2013,16553.50,16554.00,16553.00,16554.00,2,5
MNQ2023Z,20231214,2014,16553.50,16553.50,16553.00,16553.00,2,6
MNQ2023Z,20231214,2015,16553.75,16558.25,16553.50,16556.50,11,16
MNQ2023Z,20231214,2016,16557.50,16557.50,16557.00,16557.00,3,6
MNQ2023Z,20231214,2017,16556.75,16558.50,16556.00,16556.00,6,13
MNQ2023Z,20231214,2018,16555.25,16555.25,16555.25,16555.25,1,1
MNQ2023Z,20231214,2020,16557.50,16557.50,16557.50,16557.50,1,1
MNQ2023Z,20231214,2021,16556.75,16556.75,16555.50,16555.50,5,6
MNQ2023Z,20231214,2022,16555.50,16555.50,16555.50,16555.50,0,1
MNQ2023Z,20231214,2023,16556.25,16556.25,16556.25,16556.25,1,1
MNQ2023Z,20231214,2024,16557.25,16558.50,16557.25,16558.50,5,12
MNQ2023Z,20231214,2025,16558.00,16559.50,16558.00,16559.00,10,53
MNQ2023Z,20231214,2026,16560.00,16560.00,16558.75,16558.75,8,29
MNQ2023Z,20231214,2027,16558.50,16558.50,16557.50,16558.00,10,12
MNQ2023Z,20231214,2028,16557.75,16558.75,16557.75,16557.75,3,3
MNQ2023Z,20231214,2029,16558.25,16560.00,16557.50,16560.00,16,28
MNQ2023Z,20231214,2030,16560.00,16562.50,16559.25,16561.00,30,58
MNQ2023Z,20231214,2031,16561.50,16562.50,16559.50,16561.75,17,26
MNQ2023Z,20231214,2032,16562.25,16562.25,16559.75,16559.75,20,35
MNQ2023Z,20231214,2033,16561.00,16561.00,16559.00,16559.00,10,21
MNQ2023Z,20231214,2034,16558.00,16558.75,16555.50,16558.75,15,24
MNQ2023Z,20231214,2035,16555.25,16557.25,16552.50,16557.00,10,27
MNQ2023Z,20231214,2036,16557.00,16558.25,16556.25,16557.50,7,19
MNQ2023Z,20231214,2037,16557.50,16557.75,16556.25,16556.25,6,17
MNQ2023Z,20231214,2038,16555.75,16555.75,16555.50,16555.50,2,9
MNQ2023Z,20231214,2039,16553.75,16553.75,16551.25,16552.00,9,11
MNQ2023Z,20231214,2040,16552.75,16553.25,16552.25,16552.25,4,10
MNQ2023Z,20231214,2041,16553.75,16553.75,16553.75,16553.75,1,1
MNQ2023Z,20231214,2042,16552.25,16553.00,16551.25,16551.25,6,10
MNQ2023Z,20231214,2043,16552.75,16553.25,16550.50,16550.50,6,27
MNQ2023Z,20231214,2044,16551.25,16551.25,16549.75,16549.75,4,7
MNQ2023Z,20231214,2045,16550.75,16552.50,16550.00,16550.00,11,12
MNQ2023Z,20231214,2046,16549.50,16551.00,16549.50,16551.00,2,2
MNQ2023Z,20231214,2047,16551.25,16552.25,16549.50,16550.75,7,13
MNQ2023Z,20231214,2048,16549.50,16550.75,16549.50,16550.25,4,7
MNQ2023Z,20231214,2049,16550.00,16550.25,16548.75,16549.00,19,36
MNQ2023Z,20231214,2050,16548.75,16550.25,16547.50,16550.00,39,69
MNQ2023Z,20231214,2051,16550.25,16551.00,16548.75,16551.00,7,28
MNQ2023Z,20231214,2052,16549.75,16550.25,16549.50,16549.75,8,11
MNQ2023Z,20231214,2053,16549.75,16550.25,16548.00,16549.25,12,15
MNQ2023Z,20231214,2054,16549.25,16549.75,16549.25,16549.75,3,6
MNQ2023Z,20231214,2056,16550.50,16550.50,16550.50,16550.50,1,1
MNQ2023Z,20231214,2057,16552.75,16553.75,16552.75,16553.75,4,6
MNQ2023Z,20231214,2058,16551.25,16555.00,16551.25,16552.50,7,12
